Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
9,149,147.88503197307017,7,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","((((L06:65.1,L07:59.8):5.7051658354,L04:5.5):0.1948341646,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):33.2824368718,L08:3.6):21.2175631282):5):7.7,L09:4.1,L10:3.7);",null
9,1,147.8856248193279,3,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","(((L06:65.1,L07:59.8):5.9,((L02:62.2,L03:3.4):5,(((L01:5.7,L04:5.5):0,L05:59.7):33.2834439279,L08:3.6):21.2165560721):5):7.7,L09:4.1,L10:3.7);",null
9,2,147.8856248193279,4,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","(((L06:65.1,L07:59.8):5.9,((L02:62.2,L03:3.4):5,(((L04:5.5,L05:59.7):0,L01:5.7):33.2834439286,L08:3.6):21.2165560714):5):7.7,L09:4.1,L10:3.7);",null
9,130,147.8856248193279,2,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","(((L06:65.1,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):33.2834439282,L04:5.5,L08:3.6):21.2165560718):5):7.7,L09:4.1,L10:3.7);",null
9,159,147.8856248193279,3,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","((L04:5.5,L09:4.1):0,((L06:65.1,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):33.2834439281,L08:3.6):21.2165560719):5):7.7,L10:3.7);",null
9,160,147.8856248193279,3,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","((((L06:65.1,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):33.2834439283,L08:3.6):21.2165560717):5):7.7,L09:4.1):0,L04:5.5,L10:3.7);",null
9,139,147.89157483166105,3,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","(((L06:65.1,L07:59.8):5.9,(((L03:3.4,L04:5.5):0,L02:62.2):5,((L01:5.7,L05:59.7):33.3684938417,L08:3.6):21.1315061583):5):7.7,L09:4.1,L10:3.7);",null
9,168,148.19107630037774,6,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","(((L06:65.1,L07:59.8):5.9,((((L02:37.9311743972,L04:5.5):24.2688256028,L03:3.4):4.5137417374,L08:3.6):0.4862582626,(L01:5.7,L05:59.7):54.5):5):7.7,L09:4.1,L10:3.7);",null
9,131,148.3247448940578,2,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","(((L06:65.1,L07:59.8):5.9,((L02:62.2,L03:3.4):5,(((L01:5.7,L08:3.6):0,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1,L10:3.7);",null
9,132,148.3247448940578,2,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","(((L06:65.1,L07:59.8):5.9,((L02:62.2,L03:3.4):5,(((L05:59.7,L08:3.6):0,L01:5.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1,L10:3.7);",null
