Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
50,248,33.622958426249966,5,"(((L04:6.2,L05:4.6):13.6333333336,L06:4.2):19.2333333336,((L01:4.7,L02:3.9):7.3,L03:4.5):25.3333333327,L07:56.9);","((((L01:4.7,L02:3.9):7.3,L03:0):6.1,L05:4.6):0,(L04:5.5,L06:4.2):5.6,L07:56.9);",null
50,250,33.622958426249966,5,"(((L04:6.2,L05:4.6):13.633333334,L06:4.2):19.2333333346,((L01:4.7,L02:3.9):7.3,L03:4.5):25.3333333314,L07:56.9);","((((L01:4.7,L02:3.9):7.3,L03:0):6.1,(L04:5.5,L06:4.2):5.6):0,L05:4.6,L07:56.9);",null
27,240,33.89579619952893,8,"((((L04:6.2,L05:4.6):29.05,L06:4.2):29.15,L03:4.5):0,(L01:4.7,L02:3.9):7.3,L07:56.9);","(((L01:4.7,L02:3.9):7.3,L03:5.3):0.8,((L04:0,L05:4.6):5.5,L06:4.2):5.6,L07:56.9);",null
58,240,33.89579619952894,4,"((((L04:6.2,L05:4.6):29.05,L06:4.2):29.15,(L01:4.7,L02:3.9):7.3):0,L03:4.5,L07:56.9);","(((L01:4.7,L02:3.9):7.3,L03:5.3):0.8,((L04:0,L05:4.6):5.5,L06:4.2):5.6,L07:56.9);",null
27,242,33.914672341038475,5,"((((L04:6.2,L05:4.6):29.05,L06:4.2):29.15,L03:4.5):7.3,(L01:4.7,L02:3.9):0,L07:49.5999999993);","(((((L04:0,L05:4.6):5.5,L06:4.2):5.6,L03:6.1):7.3000000003,L02:3.9):0.0000000004,L01:4.7,L07:49.5999999993);",null
27,262,33.914672341038475,6,"((((L04:6.2,L05:4.6):29.0500000005,L06:4.2):29.1499999995,L03:4.5):0,(L01:4.7,L02:3.9):7.3,L07:56.9);","(((L01:4.7,L02:3.9):7.3,((L04:0,L05:4.6):5.5,L06:4.2):5.6):0,L03:6.1,L07:56.9);",null
27,300,33.914672341038475,5,"((((L04:6.2,L05:4.6):29.05,L06:4.2):29.15,L03:4.5):7.3,(L01:4.7,L02:3.9):0,L07:49.5999999993);","(((((L04:0,L05:4.6):5.5,L06:4.2):5.6,L03:6.1):7.3000000003,L01:4.7):0.0000000004,L02:3.9,L07:49.5999999993);",null
27,301,33.914672341038475,6,"((((L04:6.2,L05:4.6):29.05,L06:4.2):29.15,L03:4.5):7.3,(L01:4.7,L02:3.9):0,L07:49.600000001);","((L01:4.7,L02:3.9):0,(((L04:0,L05:4.6):5.5,L06:4.2):5.6,L03:6.1):7.299999999,L07:49.600000001);",null
31,242,33.914672341038475,6,"(((((L04:6.2,L05:4.6):29.0500000001,L06:4.2):29.1499999999,L03:4.5):7.3,L02:3.9):4.7,L01:0,L07:44.9000000012);","(((((L04:0,L05:4.6):5.5,L06:4.2):5.6,L03:6.1):7.2999999994,L02:3.9):4.6999999993,L01:0,L07:44.9000000012);",null
31,300,33.914672341038475,5,"(((((L04:6.2,L05:4.6):29.0500000018,L06:4.2):29.1499999982,L03:4.5):7.3,L02:3.9):0,L01:4.7,L07:49.6);","(((((L04:0,L05:4.6):5.5,L06:4.2):5.6,L03:6.1):7.3,L01:4.7):0,L02:3.9,L07:49.6);",null
31,301,33.914672341038475,4,"(((((L04:6.2,L05:4.6):29.0500000033,L06:4.2):29.1499999967,L03:4.5):7.3,L02:3.9):0,L01:4.7,L07:49.6);","((((L04:0,L05:4.6):5.5,L06:4.2):5.6,L03:6.1):7.3,L01:4.7,L02:3.9,L07:49.6);",null
